,gene,Nmean,NSD,Cmean,CSD,methelation
14877,TFPI2---Cluster2,0.01442846620700175,0.0005195953321781966,0.025467754748549485,0.022701412253049728,Up
14878,TFR2---Cluster1,0.4483312865713837,0.0516471745977907,0.4306384956705153,0.19090671771874596,Down
14879,TFRC,0.0074801014222003566,0.0008283536081006231,0.01659908884733009,0.008749278618450141,Up
14880,TGFA---Cluster1,0.014686972226066563,0.0010038644377817405,0.024230774851990274,0.02561788663650961,Up
14881,TGFA---Cluster2,0.028252563087727226,0.008830412713874032,0.021931239509628563,0.010078241763577241,Down
14882,TGFB1,0.032642993671346154,0.005210095711238847,0.03381187756488186,0.031910999703775644,Up
14883,TGFB1I1---Cluster1,0.06078731792186964,0.025689243519197727,0.06969895463368267,0.0458338274567879,Up
14884,TGFB1I1---Cluster2,0.7546561399732044,0.09723417894765772,0.7575777058622026,0.16712463083697654,Up
14885,TGFB2---Cluster1,0.053780118409791175,0.004867227924433267,0.06747184006792634,0.04849326711445437,Up
14886,TGFB3---Cluster1,0.04750222975471929,0.006570539511064111,0.07516418553912563,0.05917557655231755,Up
14887,TGFB3---Cluster2,0.6903392616758375,0.07192651934699677,0.6184399361068891,0.23605033013741406,Down
14888,TGFBI---Cluster1,0.0520824223463215,0.013869923885803914,0.09634257287440096,0.12488549921393942,Up
14889,TGFBI---Cluster2,0.012895652444162313,0.007243458592673619,0.02513504233865857,0.0351054300893245,Up
14890,TGFBR1,0.027451460545653075,0.009077370244201551,0.048738983104922265,0.061358363940812524,Up
14891,TGFBR2---Cluster1,0.022588439227913024,0.0034780105136023834,0.026985242850351112,0.012004068997602977,Up
14892,TGFBR2---Cluster2,0.01788537323149425,0.0012258199413029956,0.027988078218322845,0.011921314321836421,Up
14893,TGFBR2---Cluster3,0.006288104181115188,0.0011463620222762006,0.01159508413499861,0.004509542963980885,Up
14894,TGFBR2---Cluster4,0.016648402257542112,0.003450203388998281,0.02252981908223754,0.0049703724308291794,Up
14895,TGFBR2---Cluster5,0.01089573226090388,0.0008654636407342187,0.013962901686280406,0.003240106123566416,Up
14896,TGFBR3---Cluster1,0.20949608047980398,0.06295503735583283,0.11207459678002726,0.12769007350012213,Down
14897,TGFBR3---Cluster2,0.012999521030077468,0.002249195282789673,0.013565258547117579,0.003718134922324212,Up
14898,TGFBRAP1---Cluster1,0.010481841649196938,0.0010933866454602519,0.022640070816184105,0.026495980249152253,Up
14899,TGFBRAP1---Cluster2,0.030382962868408823,0.004598844578894925,0.05080920779310503,0.03233724618037531,Up
14900,TGIF1---Cluster1,0.7461512217642791,0.02690272177803917,0.7172769321975782,0.15971731004713402,Down
14901,TGIF2---Cluster1,0.010154664686754671,0.00127891041480006,0.014592368033122319,0.005307658269130782,Up
14902,TGIF2---Cluster2,0.5733107988651992,0.05135085214854609,0.30661616655360624,0.17789929209488858,Down
14903,TGIF2LY,0.970911652238608,0.01025485601268879,0.6824904844812477,0.2542659742876816,Down
14904,TGM1,0.9423699214680926,0.01559398169040582,0.919839705828851,0.0726645596707386,Down
14905,TGM3,0.9218450500945627,0.02918891968850315,0.8850527374866373,0.07789221729639302,Down
14906,TGM4,0.7979498868308905,0.07003707070451701,0.8048457657094058,0.12710413846959645,Up
14907,TGM5---Cluster1,0.8942573600583096,0.061037427676559564,0.8605367010234127,0.08935853486042686,Down
14908,TGM5---Cluster2,0.3831906653432677,0.0957148534913853,0.24959261810404965,0.14541681484988705,Down
14909,TGM6,0.7303006282731954,0.05091987307152231,0.6760947579571754,0.2019614226518199,Down
14910,TGOLN2---Cluster1,0.007807205654335159,0.000985911973921488,0.014822928886406718,0.017371074666974358,Up
14911,TGOLN2---Cluster2,0.015240560724621125,0.0019291590176443911,0.022975369532906003,0.014344020206555175,Up
14912,TH---Cluster1,0.9168354284144964,0.012576713989087506,0.7217069095002977,0.24206173483133264,Down
14913,THAP1,0.013316229896398336,0.0014155349845570012,0.014135498035278724,0.006966998774449164,Up
14914,THAP11,0.4983208375828911,0.04110887993477864,0.3018489368866429,0.1507299444549715,Down
14915,THAP3,0.038953242049055856,0.006201802782003486,0.0442149435448211,0.03511903797606372,Up
14916,THAP5---Cluster1,0.00934794113209477,0.0012239454907710047,0.017300347223461854,0.02537997709592426,Up
14917,THAP5---Cluster2,0.02314302945826244,0.006193631158858693,0.0584893255647817,0.10514953604559073,Up
14918,THAP9---Cluster1,0.007873691010215806,0.0008861444527588992,0.011447075063955252,0.0030500805039510265,Up
14919,THAP9---Cluster2,0.0060428214801330465,0.00059494908518192,0.00949683918623598,0.0036115229029208,Up
14920,THBD,0.024201331382136374,0.015775354217665332,0.06806928448813679,0.1186305942550244,Up
14921,THBS1---Cluster1,0.11029101848953812,0.036229720263206484,0.1269113117042981,0.07670074481145424,Up
14922,THBS1---Cluster2,0.03088714606413505,0.006509572840544003,0.0333961615276513,0.01034938146325235,Up
14923,THBS2,0.03350558626864406,0.002682749207155547,0.06127952962744685,0.05506303035862498,Up
14924,THBS3---Cluster1,0.008924290719025011,0.0011139757103951278,0.015235792182133848,0.007342721398665285,Up
14925,THBS3---Cluster2,0.032157085622976214,0.005407024841619142,0.035445071139025945,0.01821046166137084,Up
14926,THBS4,0.02167013739104656,0.003336308056315562,0.05340107341787214,0.09406976745067903,Up
14927,THEG,0.7590345974869548,0.038041383252710365,0.6659335207432721,0.17273682937509655,Down
14928,THEM4---Cluster1,0.008758978599609009,0.0010574908551849508,0.01564988608523559,0.017674013060980025,Up
14929,THEM4---Cluster2,0.027006651345181088,0.011773309814558574,0.03984565414440058,0.02599571634968854,Up
14930,THEM5---Cluster1,0.9305597262005674,0.016630145526210487,0.8532775681219851,0.10064922846027233,Down
14931,THEM5---Cluster2,0.6674044541248723,0.03943148928596794,0.5936615299644302,0.1677258001915378,Down
14932,THG1L---Cluster1,0.011017252340841064,0.0012488740676815378,0.01910185930264328,0.01249039450927474,Up
14933,THG1L---Cluster2,0.08164031368587897,0.03546950332821476,0.1025848122968061,0.058608893745475676,Up
14934,THNSL1,0.04517498972511337,0.012723593469240416,0.04496751426690277,0.023725454014434412,Down
14935,THNSL2---Cluster1,0.022622451697330737,0.013992620242391729,0.0912986894721117,0.1622516817724426,Up
14936,THNSL2---Cluster2,0.9113164467235384,0.021553811546327045,0.5732304568879416,0.2776860001277041,Down
14937,THOC1,0.1072748183252181,0.015417924925114897,0.13719162038843388,0.0265815098775129,Up
14938,THOC5,0.01066826605056696,0.0006396166538644282,0.021076319391205814,0.018453242489936385,Up
14939,THOC7,0.18002417073032262,0.062315963259656375,0.16614969473859856,0.11905227646013915,Down
14940,THPO,0.8871910931743999,0.026401377761322585,0.7917043091175989,0.17001203783324206,Down
14941,THRA,0.01251933086345685,0.0013284832296683892,0.02225490103447885,0.014619395207255912,Up
14942,THRAP3---Cluster1,0.013655813110530235,0.001482275097683914,0.015966007433347126,0.004864505637091022,Up
14943,THRB---Cluster1,0.02051823382523365,0.0021579978661896235,0.02254037968512755,0.00599725689443475,Up
14944,THRB---Cluster2,0.05459460177813516,0.008095523588559798,0.07457444142093783,0.024857148884039986,Up
14945,THRB---Cluster3,0.08431054603293117,0.058454040022661975,0.04439828432796751,0.08190513431211326,Down
14946,THRB---Cluster4,0.02047879783485806,0.009203437020915115,0.026216145977940752,0.02550338192401229,Up
14947,THRSP,0.6320304527371016,0.08303757783848169,0.4671920049504494,0.283172038301596,Down
14948,THSD1,0.08579906280742464,0.024045016684314108,0.09206765262722608,0.04671770576219776,Up
14949,THSD4---Cluster1,0.9403451639719308,0.027039232322051573,0.8396671954827627,0.11784525095403416,Down
14950,THUMPD2---Cluster1,0.006708348604569064,0.0004969103084652179,0.01708150020832619,0.022394164336011057,Up
14951,THUMPD2---Cluster2,0.03646126698929916,0.012001206627853566,0.03642035463075256,0.028555943241785894,Down
14952,THUMPD3---Cluster1,0.02380404240448673,0.003884111413398688,0.03304913856431712,0.033048778436181744,Up
14953,THYN1---Cluster1,0.017639017300854636,0.0020038675359037267,0.02494985771010085,0.010535614876098602,Up
14954,TIA1,0.022192698988976887,0.003098289834974597,0.025063789084131764,0.009522033118014792,Up
14955,TIAF1---Cluster1,0.92245806630436,0.023408099268491443,0.8080745830425791,0.16037495388027267,Down
14956,TIAF1---Cluster2,0.8819373929708443,0.011672789986758459,0.7876912121893015,0.05317565480623114,Down
14957,TIAL1---Cluster1,0.013111012975507165,0.001724342823888417,0.01798810363981653,0.003893657655026907,Up
14958,TIAL1---Cluster2,0.005151250472855374,0.0008615100355491357,0.008597103765418787,0.003557418255798729,Up
14959,TIAM1,0.03496531733492171,0.015214762717110081,0.04533405760925562,0.07594419386110351,Up
14960,TIAM2---Cluster1,0.9437308284871064,0.009579093742278116,0.8999097566626467,0.088975578425936,Down
14961,TIAM2---Cluster2,0.9796735921117248,0.003298296642824926,0.9576570770643882,0.030985217241701012,Down
14962,TICAM1,0.9532560620728799,0.01075464674841468,0.8388380032554212,0.15313463020960644,Down
14963,TIGD1,0.07648507560785542,0.020430187620794658,0.07312198093604491,0.03423767437800957,Down
14964,TIGD2---Cluster1,0.8654227950963735,0.057139028433577335,0.7353341768432264,0.10340430208341007,Down
14965,TIGD3,0.009634687785495016,0.001826851129677697,0.017622649016056625,0.010851124583573877,Up
14966,TIGD7---Cluster1,0.9523804891272482,0.016261572589002855,0.9167394810402092,0.049865587832906,Down
14967,TIGD7---Cluster2,0.9401576259644,0.006287497791526887,0.9380974115262484,0.013895103149711808,Down
14968,TIGIT---Cluster1,0.8475913270027389,0.08784772609352523,0.8356963111202933,0.09894739856072733,Down
14969,TIMD4,0.6648543992716046,0.06565129565133522,0.41568355133701695,0.2315487156909549,Down
14970,TIMELESS---Cluster1,0.012408696658480326,0.0005478720500284587,0.021737892536020008,0.0132524858828209,Up
14971,TIMM10---Cluster1,0.015281529602807847,0.0018576740246016906,0.025733553773293363,0.013221549525490794,Up
14972,TIMM10---Cluster2,0.021104974767240558,0.003609459383345443,0.0234206190371732,0.00877399311794023,Up
14973,TIMM17A,0.01293387816353645,0.0014219528097300096,0.0195693655477407,0.004449194327453702,Up
14974,TIMM17B---Cluster1,0.8536521164093658,0.057701274978408136,0.5894111528583522,0.19754718813313196,Down
14975,TIMM17B---Cluster2,0.263923638999213,0.031526309998848784,0.15938149802505786,0.10520862525430348,Down
14976,TIMM23,0.017323310774881376,0.0014673501673571276,0.02776489081000219,0.012548037333057548,Up
14977,TIMM44---Cluster1,0.013065737424471835,0.0020129857245991863,0.01801251879058583,0.006143000730607106,Up
14978,TIMM44---Cluster2,0.013812922254107192,0.003682425946334489,0.026501713930896783,0.02064631516759598,Up
14979,TIMM8A---Cluster1,0.3060712584495305,0.04353720982369857,0.19332715608657614,0.10379378957014912,Down
14980,TIMM8B---Cluster1,0.007063497047228905,0.0007545128959152192,0.010770733337790557,0.003013559673116654,Up
14981,TIMM8B---Cluster2,0.9264233571138196,0.016697551729402182,0.8940703747949471,0.05013078487039505,Down
14982,TIMM8B---Cluster3,0.9179515829713828,0.020644578361292937,0.8236338724303439,0.12038281032285447,Down
14983,TIMP2---Cluster1,0.011633017892654838,0.0017549494644127233,0.013792717674438931,0.0059838420142465844,Up
14984,TIMP4,0.2851715949179314,0.05582168114439029,0.16331727067198096,0.14552626104460756,Down
14985,TINAG,0.8465170522122432,0.10307971929225976,0.35956797513448285,0.2559471310808811,Down
14986,TINAGL1---Cluster1,0.09141085975379183,0.020622860358705013,0.06148670567153039,0.027708865766448026,Down
14987,TINF2---Cluster1,0.009631574796098216,0.0009228835633736908,0.012856800125316007,0.005683431138277576,Up
14988,TINF2---Cluster2,0.00993010811928558,0.0012176753911433435,0.019644822738154044,0.0073983269257722455,Up
14989,TIPARP,0.005624689085117325,0.0007219151461678353,0.007988392493624475,0.0032436128599126605,Up
14990,TIPIN,0.13317058619203948,0.05994116716018558,0.09305989924781946,0.09011236049421477,Down
14991,TIPRL,0.013223696341143952,0.00340078443790612,0.017287930933020664,0.0036602786589623407,Up
14992,TIRAP---Cluster1,0.007171151433780386,0.0007471960173240416,0.01012256070474657,0.002345265922131123,Up
14993,TIRAP---Cluster2,0.02923722660324665,0.0041917177274962735,0.10285149893646564,0.11548525651238725,Up
14994,TJAP1,0.1784416356789965,0.04097091975027986,0.1400225606265936,0.08186124200638413,Down
14995,TJP1---Cluster1,0.009179991844484566,0.001536950782577874,0.015328442182492456,0.007252820605944029,Up
14996,TJP1---Cluster2,0.021663490976585317,0.005958519771570264,0.028788841706577795,0.01336759357270337,Up
14997,TJP2,0.0671913065891295,0.018316541853234614,0.26609165046578714,0.23171440671336155,Up
14998,TJP3,0.817731008463001,0.02613528795235468,0.6559762716317429,0.1653740997223449,Down
14999,TK1,0.0183269668006171,0.003036105649300716,0.03098226368168386,0.017046459257348354,Up
15000,TK2,0.05329720770494742,0.012218392163613343,0.1019366344910309,0.051479708667048686,Up
15001,TKT,0.02143122815106484,0.0019042464248375105,0.03433398726520407,0.016337988229636766,Up
15002,TKTL2---Cluster1,0.961844757860196,0.006436729258180012,0.854445140216817,0.13310367132476655,Down
15003,TLCD1---Cluster1,0.08398817333794574,0.04452942960212998,0.021868083207487343,0.010038724864989558,Down
15004,TLCD1---Cluster2,0.01190023014463135,0.0017647721677360496,0.015252460783344296,0.005448853867628792,Up
15005,TLE2---Cluster1,0.08682684193834078,0.01721740232230439,0.10031374261208237,0.01789583826508807,Up
15006,TLE2---Cluster2,0.042074387692055126,0.008419152589644551,0.060147915622330274,0.01882067643684963,Up
15007,TLE3---Cluster1,0.05651351461849904,0.01041079644512756,0.0729414652040131,0.0163714549540758,Up
15008,TLE3---Cluster2,0.013881039369102049,0.0022176223565199727,0.024496788651072233,0.014181670334706015,Up
15009,TLE4---Cluster1,0.013517238069929887,0.002198817388806423,0.03146176020256033,0.05079100455985183,Up
15010,TLE4---Cluster2,0.06717154665688052,0.019294723898742337,0.07394764913839477,0.03874710636307303,Up
15011,TLE6,0.10891595840013796,0.01383254141249665,0.1127029523382211,0.0645034481195836,Up
15012,TLK1---Cluster1,0.01068172705130612,0.0007888749968580323,0.015257501523436582,0.005827867055094692,Up
15013,TLK1---Cluster2,0.03155010047435214,0.005185101879922792,0.031071313200445087,0.01524852410608806,Down
15014,TLL1---Cluster1,0.059062237739230826,0.014869347810596182,0.11451664995942346,0.09528530530748544,Up
15015,TLL1---Cluster2,0.01876744560895664,0.003201238112904035,0.03044349471447915,0.04160870293059831,Up
15016,TLL2,0.031182125835579687,0.0077152120782149735,0.04644185712440834,0.021364119027884067,Up
15017,TLN1---Cluster1,0.008621343381810894,0.0013012883859842993,0.016374267371761127,0.01465164398202459,Up
15018,TLN1---Cluster2,0.0122747875924777,0.002121394349894353,0.015388629723347154,0.00701156353083037,Up
15019,TLN2,0.9779780626309652,0.003340993009899584,0.951706362508746,0.037156536927970725,Down
15020,TLR10,0.01907181311221794,0.004182073405215817,0.045100708407287145,0.025943812846489608,Up
15021,TLR2---Cluster1,0.04340500711050626,0.012219621672788157,0.04262868095372953,0.03471845763104501,Down
15022,TLR2---Cluster2,0.017361958719683313,0.009445200031710257,0.024470765525739856,0.018226940126056558,Up
15023,TLR3,0.03490687716180048,0.010632806263096194,0.08065594064395648,0.04997006582957768,Up
15024,TLR4,0.6140413087093769,0.11328470057828614,0.2342615328439792,0.2232963150702916,Down
15025,TLR7,0.7025425071496502,0.0801672405974465,0.5852710997668813,0.22468190339903849,Down
15026,TLR8,0.8157197876423091,0.05120004540120828,0.7909388531165329,0.14903451489999606,Down
15027,TLR9---Cluster1,0.8852181253354188,0.031929541176951765,0.4557221639844384,0.19045106374629528,Down
15028,TLR9---Cluster2,0.8928507581914192,0.026936251243475137,0.8441994024112607,0.08518106993281659,Down
15029,TLX1---Cluster1,0.22475942895324866,0.05148608714886007,0.38794531626356393,0.1903093894909642,Up
15030,TLX1---Cluster2,0.7486406726487742,0.10438804795826533,0.8825701503113875,0.078229559526506,Up
15031,TLX2---Cluster1,0.04718169949623287,0.01278451729701154,0.13279310814623113,0.1606841204503535,Up
15032,TLX3---Cluster1,0.06997205651658661,0.015435022180781315,0.1778900841630013,0.23370025031882574,Up
15033,TM2D2---Cluster1,0.012935436621487323,0.0014174454159162292,0.01691871811145651,0.004687262858915521,Up
15034,TM2D3---Cluster1,0.0206522246843908,0.002842528262528205,0.03241051638992673,0.02066324396387351,Up
15035,TM2D3---Cluster2,0.010079232127895913,0.0009815017924157722,0.013244674558798243,0.003930833678891693,Up
15036,TM4SF1,0.1160940238325559,0.032546788486756545,0.1201527656929085,0.11726263718884393,Up
15037,TM4SF18,0.8946234404349189,0.03324792774806011,0.8165847062024434,0.13797355848840356,Down
15038,TM4SF19---Cluster1,0.9168299980635262,0.06118883244905748,0.5394782747653889,0.2895091377280688,Down
15039,TM4SF20,0.9258114941308782,0.013163302680701473,0.9147848448053796,0.03946926424300273,Down
15040,TM4SF4---Cluster1,0.2418905974740856,0.09482543565380304,0.10449559356346236,0.07305179487317012,Down
15041,TM4SF4---Cluster2,0.2109950100883114,0.1179600735713753,0.3362137947263225,0.24515881599409306,Up
15042,TM4SF5,0.2379339352862805,0.05825321431266878,0.1557111846808832,0.11668181840781768,Down
15043,TM6SF1,0.007374578682761254,0.0009202919193516703,0.013668053501348977,0.015212824988373244,Up
15044,TM7SF2---Cluster1,0.0111924174360363,0.0009303614756150801,0.021602643729469708,0.04028006744778922,Up
15045,TM7SF2---Cluster2,0.7089610088246077,0.059666798826132364,0.6141135156472947,0.2414139794757954,Down
15046,TM7SF4,0.8546001573889468,0.06038395306474555,0.6095087150893695,0.23339575845749494,Down
15047,TM9SF1---Cluster1,0.007810320873705134,0.0009253470523929989,0.011268797867287515,0.0031341555303925385,Up
15048,TM9SF1---Cluster2,0.010058278578319379,0.0012386691174187652,0.015686550196756358,0.004866912525091237,Up
15049,TM9SF2---Cluster1,0.02551062327417664,0.0016254215130329474,0.03228388830517706,0.007092468730938196,Up
15050,TM9SF2---Cluster2,0.014453587055790338,0.0011241115442728077,0.02077607018535597,0.005941720557901218,Up
15051,TM9SF3,0.014932714693476476,0.002081777040825261,0.02683603414174939,0.008816033525190056,Up
15052,TM9SF4---Cluster1,0.5182225214721463,0.03464155940491185,0.5733656811164726,0.17220987517448347,Up
15053,TM9SF4---Cluster2,0.9439176055331976,0.007049904822957233,0.9345213902047868,0.021530162448775984,Down
15054,TMBIM1,0.015227115470295824,0.0013488869446282585,0.02314117015025506,0.02312310668018637,Up
15055,TMBIM6,0.004549578109950818,0.0004415276052707907,0.009231420453702177,0.003923705968938036,Up
15056,TMC2---Cluster1,0.8009305876078672,0.04166236799396023,0.7632845966267185,0.16850409233501676,Down
15057,TMC7,0.01600436686609975,0.0011349536062536644,0.021241143873599096,0.009736362954560537,Up
15058,TMC8---Cluster1,0.8519073621077371,0.021450042149978726,0.7700972362316302,0.09520177377984093,Down
15059,TMC8---Cluster2,0.5059957162613866,0.10267364434074967,0.14147775650343036,0.1006812362140011,Down
15060,TMCC1---Cluster1,0.8779688340407343,0.03539024801640546,0.8389133943654432,0.061290100237849525,Down
15061,TMCC2---Cluster1,0.032290524444337734,0.02133679374589782,0.03662570191355586,0.01278871878568982,Up
15062,TMCC2---Cluster2,0.014726221133306001,0.001587350738489756,0.020108344217127767,0.016640756461544587,Up
15063,TMCO1,0.0394880428341384,0.008494525475995647,0.07313985244249605,0.08429705532298072,Up
15064,TMCO3,0.003801553160146133,0.00037742309257398883,0.0072470300160749875,0.0030747035989983538,Up
15065,TMCO4,0.010181135771657558,0.001059062047708887,0.01681090929291216,0.00483800546668601,Up
15066,TMCO5A,0.9561515196546179,0.013861594214640695,0.7309589947306059,0.2399376572819291,Down
15067,TMCO6---Cluster1,0.008531995032100477,0.0008017062345528968,0.016073916660059757,0.01173664940079687,Up
15068,TMED1,0.008802222340630196,0.00038892891101370455,0.010753867927486529,0.002227198952772966,Up
15069,TMED2,0.009492754825811005,0.0007266012762682787,0.013925284736717706,0.004909665508560846,Up
15070,TMED3---Cluster1,0.009157814582725821,0.0008804438764769283,0.01299138587555742,0.003571141770441733,Up
15071,TMED4---Cluster1,0.010485377056067832,0.0009014751396031217,0.01218219114921965,0.0031072172076109738,Up
15072,TMED5---Cluster1,0.009388021044884485,0.0014612226174599945,0.015058815207124716,0.00620379827937256,Up
15073,TMED5---Cluster2,0.05126187630177542,0.022579603124973858,0.08849619981894286,0.048379037111969884,Up
15074,TMED6,0.5382885660194598,0.09829302221158444,0.8326080381144189,0.18007856115060725,Up
15075,TMED7---Cluster1,0.009135218977450113,0.0005481369121368747,0.01657355396138822,0.0075588242240827936,Up
15076,TMED9,0.013253507098439999,0.0009706457435741127,0.021946376018148167,0.015953980673247742,Up
15077,TMEFF1---Cluster1,0.011604067344836596,0.0024841631932798237,0.01679824625433082,0.008652220250576808,Up
15078,TMEFF1---Cluster2,0.01220003103364546,0.0038484945033816155,0.015029810210460091,0.010242838623142294,Up
15079,TMEFF2---Cluster1,0.03377680099238144,0.01456798231882687,0.05680662432034163,0.0794148531621968,Up
15080,TMEM100---Cluster1,0.1857674977991308,0.0483137182586394,0.13652800901413467,0.13863546466527255,Down
15081,TMEM101,0.028046684568048336,0.005513145369528213,0.14578365196111973,0.2423198401208129,Up
15082,TMEM102---Cluster1,0.4644743512266508,0.08202084321353886,0.2771365563303563,0.13085619550719807,Down
15083,TMEM102---Cluster2,0.014560104508670759,0.002320654133231784,0.0190320092498798,0.006295853653503597,Up
15084,TMEM104---Cluster1,0.007283222666916034,0.0007203934254873543,0.011320762909368034,0.0048286371119326595,Up
15085,TMEM105---Cluster1,0.687517826826365,0.048609078689235655,0.44654816786585705,0.20990837597400294,Down
15086,TMEM106A,0.010612160627070957,0.0042123100543218365,0.0892739343896872,0.17358692975958864,Up
15087,TMEM106B,0.029260175151675488,0.007673511451309616,0.030552998242670507,0.014197229381730138,Up
15088,TMEM106C,0.019344228527327048,0.007979823479725827,0.026546348811939083,0.0266569394223926,Up
15089,TMEM107---Cluster1,0.007820251866451758,0.0007392480835120675,0.013778009731181269,0.01003772418597197,Up
15090,TMEM107---Cluster2,0.020063551922248537,0.003079074965053505,0.02430412839420198,0.011786455386120477,Up
15091,TMEM109,0.005439436171651664,0.000774160024151298,0.008328657215261557,0.002190682613108717,Up
15092,TMEM110,0.004664735966833612,0.00044454002506988535,0.009038309684340192,0.003258795393405251,Up
15093,TMEM115,0.0074695213849247455,0.0006814421671138838,0.024427502796049855,0.052408539935531434,Up
15094,TMEM116---Cluster1,0.00871903078353167,0.0007236888086230652,0.012226830043287756,0.0034822159069173037,Up
15095,TMEM116---Cluster2,0.8165163687724784,0.041076044202589805,0.41041914943404495,0.2334416716400889,Down
15096,TMEM117---Cluster1,0.009792452096898573,0.0012349938919055314,0.02332792607381752,0.01876087487837029,Up
15097,TMEM117---Cluster2,0.03516193058052746,0.008225121765631295,0.04178515641060414,0.017619963647544836,Up
15098,TMEM119---Cluster1,0.4742987421068118,0.030543444191799968,0.4714455562737861,0.15934243078260374,Down
15099,TMEM121---Cluster1,0.016227777601687712,0.002747902961331053,0.01917097958025465,0.0060896097785018075,Up
15100,TMEM121---Cluster2,0.021655906239463518,0.03088400713808124,0.060542760267461526,0.11853996852351785,Up
15101,TMEM125---Cluster1,0.04680140834827577,0.012950971588160365,0.03803473066806632,0.021605409963188316,Down
15102,TMEM126A,0.05916606815244746,0.01775415432892409,0.0618100479572422,0.03833101674026086,Up
15103,TMEM126B,0.011633385893349871,0.001107840515931256,0.016611356862193283,0.0044965369097739755,Up
15104,TMEM129---Cluster1,0.6381466367946215,0.037808209317896295,0.29446484803696843,0.16281506966870604,Down
15105,TMEM129---Cluster2,0.023971692485730025,0.006077532844336338,0.04167245842409584,0.02324210053975511,Up
15106,TMEM129---Cluster3,0.019597235644707063,0.004671181985432781,0.029028802478574443,0.012403451893332786,Up
15107,TMEM130,0.303352789071825,0.02292066118925817,0.5608160454120025,0.20827027128345146,Up
15108,TMEM132A---Cluster1,0.01261330376896375,0.002375559273079701,0.023960137057814947,0.009117722446003531,Up
15109,TMEM132A---Cluster2,0.017382592782681037,0.0016980957265897993,0.023548001553545653,0.01765034467863989,Up
15110,TMEM132D,0.09035520107634064,0.07047647340733278,0.373419290748906,0.24704734456536664,Up
15111,TMEM132E,0.008926136391218746,0.0023272538862992662,0.020917653512436032,0.03959075370250864,Up
15112,TMEM135,0.015400507496637962,0.0070839694972481436,0.022635053349065248,0.009482904460091285,Up
15113,TMEM136---Cluster1,0.03180302743821172,0.005466315153498922,0.044133775101770405,0.02169124939902206,Up
15114,TMEM138---Cluster1,0.013290110903115649,0.0021335710382582203,0.014998047098867932,0.006243796089893196,Up
15115,TMEM138---Cluster2,0.7205818109586343,0.06517362720021283,0.3899653525895923,0.18465655025221345,Down
15116,TMEM139---Cluster1,0.4490118099775304,0.11245736349115217,0.2054861274893918,0.12805806193956676,Down
15117,TMEM139---Cluster2,0.2996147308707166,0.08130495114578573,0.2359002303331184,0.2253060295317309,Down
15118,TMEM140---Cluster1,0.10180848692348844,0.05379585311187511,0.14935880695116482,0.13718523639315358,Up
15119,TMEM141---Cluster1,0.006924440659329299,0.0009754924409118351,0.01135046122359289,0.005144215940874638,Up
15120,TMEM141---Cluster2,0.024984511412485463,0.0038719987732463907,0.04790674933950927,0.023916540906466444,Up
15121,TMEM143,0.032783194800960126,0.008778372679429625,0.055066636084296426,0.02101282089288319,Up
15122,TMEM144---Cluster1,0.03744571956609554,0.015982807970246916,0.03024952778439906,0.041470089027000126,Down
15123,TMEM145---Cluster1,0.04798824997769905,0.0133847490724741,0.0831279468222134,0.06075017932726769,Up
15124,TMEM145---Cluster2,0.046152521444630334,0.00994975537327118,0.06653070057229378,0.024128735981336292,Up
15125,TMEM146---Cluster1,0.013378654311413574,0.003903616688335261,0.018565106476995663,0.007248233008356038,Up
15126,TMEM146---Cluster2,0.012833380372680874,0.0014572888975343846,0.017782326544433298,0.009117447106407014,Up
15127,TMEM147,0.012906035561656093,0.002478807191414465,0.025194037420260662,0.014722442797828729,Up
15128,TMEM149,0.9202386631135702,0.015418980225078597,0.8802326619413048,0.052720691856480636,Down
15129,TMEM14A,0.018412341746393585,0.0019772276666332263,0.02155749039399719,0.004869804782287607,Up
15130,TMEM14B---Cluster1,0.018077563634589497,0.002783923632120109,0.021025313234491645,0.008009252389197212,Up
15131,TMEM14C,0.018545963955715228,0.004305856655377226,0.020720353770834952,0.009139267015134052,Up
15132,TMEM150A---Cluster1,0.00741907897914953,0.000599538904813857,0.014613609669051916,0.005693944216743093,Up
15133,TMEM150A---Cluster2,0.006361959212530408,0.002705371262010359,0.010408559428521024,0.004689685903591697,Up
15134,TMEM151A---Cluster1,0.14925934971770427,0.019293287948734156,0.1500448934510926,0.11357058944518293,Up
15135,TMEM151A---Cluster2,0.013394205356546826,0.0017245557179176145,0.02292413947765481,0.03403458854194316,Up
15136,TMEM155,0.021593971587148302,0.009281325465395224,0.024743640901096584,0.040109097224198025,Up
15137,TMEM156,0.5736878715003626,0.10371576755788824,0.2527792480988386,0.1396628973316338,Down
15138,TMEM158,0.2949600860889145,0.09936005441624048,0.2564139030342465,0.18259709174280747,Down
15139,TMEM159,0.07203554895572943,0.023876726194912087,0.11708359052905505,0.13037163078374067,Up
15140,TMEM160---Cluster1,0.020492442959621274,0.0015715022255785149,0.02786300348935873,0.0061910769805929204,Up
15141,TMEM160---Cluster2,0.0120136663544675,0.001972606690449303,0.01924170889785332,0.00993562239130847,Up
15142,TMEM161A,0.0881689346136339,0.02766494878030771,0.0774956908286874,0.04163272824336786,Down
15143,TMEM161B---Cluster1,0.026769787068249173,0.005665118105393507,0.037429317509287234,0.02541482564417831,Up
