,gene,mean,SD
4173,DHRS11---Cluster1,0.01617961095363642,0.005462708200882071
4730,EIF5B---Cluster1,0.016178939676190586,0.007083361640775251
9955,NIPAL1,0.01617782556398624,0.0043477974031574974
6079,GLS2---Cluster2,0.016177732928258515,0.012453669108431185
14005,SNRNP25,0.016169528894625,0.00937482758978678
14728,TBX2,0.01616384157857155,0.027848479474473446
1260,BBS5---Cluster2,0.016160132566772612,0.016078737713234446
6136,GNB1---Cluster1,0.01614545952073406,0.0045602429798714
6690,HIBADH---Cluster2,0.016143448842220926,0.003682950549675344
12558,RMND5B,0.01613983141932631,0.01883876840724764
1741,C16orf80,0.01613926472312359,0.006429389939830719
2942,CDKL3---Cluster1,0.016137962133404883,0.003341888614689839
10807,PDIA4---Cluster1,0.016134795861205902,0.006250450869191012
15157,TMEM175,0.016130024002435742,0.00512654299166018
13561,SLC22A17,0.01612965699962808,0.028298225696672587
2382,CALM2---Cluster1,0.016129346464856503,0.004199048030119413
15145,TMEM163,0.016125004352579655,0.016291672560231334
11977,PURA---Cluster1,0.016113729049449244,0.007619568328428059
15857,UBE2E1---Cluster2,0.016113649387859072,0.0036456915368036475
12219,RASD2---Cluster1,0.016110009510987587,0.0067606919257950406
9839,NEDD9---Cluster1,0.016109365707606075,0.00442200063674828
1844,C1orf135---Cluster2,0.01610300189677473,0.009273368214489824
7373,IP6K2---Cluster1,0.016102511336657237,0.008524345396213752
5527,FLCN,0.016102181262788232,0.0056648162219544475
5673,FRMD5---Cluster1,0.016099978230940587,0.013375085930252759
4670,EIF1AD,0.01609356058020591,0.004092060109430244
4618,EFHC1---Cluster1,0.01609173765737322,0.016754000467622772
14638,TAF6---Cluster1,0.016088911472614792,0.003785672051333952
10055,NOP2,0.0160840529339315,0.005795373844005257
4059,DDX17---Cluster3,0.016083885580820658,0.006729607211299116
5249,FAM76B,0.016083631659002104,0.004960276267272583
4080,DDX3X---Cluster2,0.016082179157211628,0.01701778436576452
7904,KLF15---Cluster1,0.016080801315065275,0.0060101374281791246
5931,GDF11---Cluster2,0.01607803614338811,0.021766783344621597
16294,WDR37---Cluster1,0.016076085057372038,0.0076191034126182455
15067,TMCO6---Cluster1,0.016073916660059757,0.01173664940079687
16682,ZNF136---Cluster1,0.01607316690321991,0.019934472898100887
11976,PUM1---Cluster1,0.016073124537494952,0.008137522626667462
15630,TSC22D4---Cluster2,0.016070742584061146,0.0040554935794169
5831,GALNT2---Cluster1,0.016068873338772854,0.005784162390302638
16289,WDR34---Cluster1,0.016068202295426954,0.003785413220068026
12288,RBM16,0.016068112132652856,0.0058263097902849096
11744,PRRC1---Cluster2,0.0160656923647395,0.01007580436834554
12640,RNF5P1,0.016064887118760182,0.006239760438070156
10544,PAFAH1B2---Cluster1,0.016064288757439444,0.0064682000032709385
2952,CDKN1C---Cluster4,0.01606272215301509,0.01848157679932461
11305,PNRC2,0.016061983707402253,0.004958185715137847
12088,RAB3B,0.016055295619563304,0.02867505459260236
12050,RAB20,0.016055280599864878,0.005232098706237845
4844,EPAS1---Cluster1,0.01605209426687365,0.0047371662889369535
11489,PPP1R15A,0.016048841703395596,0.007952214269434451
12374,RDH14---Cluster1,0.016040721176857786,0.009553715598651822
5228,FAM5B---Cluster1,0.016039738667430505,0.01303799703809782
16773,ZNF318,0.016036300112265832,0.0065110499550953965
10968,PHB---Cluster2,0.01603548935254296,0.01424154908278839
11379,POP5---Cluster2,0.016035070603933013,0.0038322366568555866
4134,DFFB,0.016034851620285603,0.008590417349926615
10790,PDGFA---Cluster2,0.016032616052875016,0.014652039670805302
10980,PHF12---Cluster1,0.016032382465909746,0.012544042472288896
4413,DPM3,0.016030879570394882,0.0070914764479932625
6017,GIT2---Cluster2,0.01603002031182438,0.003575135605440649
12903,RUVBL1---Cluster2,0.016027155417556702,0.0038593897581592506
10604,PARD3---Cluster2,0.016027047616439073,0.0055292822958945605
16124,VAV2---Cluster1,0.01602501171648804,0.009034057830982356
2957,CDKN2BAS---Cluster1,0.016024857039483174,0.010130939386726687
11602,PREPL---Cluster2,0.01602378053515401,0.008387305721031382
7191,IKBKE,0.016021186477608036,0.012354517926429049
722,AP4S1,0.016018773399604672,0.009333331064307558
16529,ZBTB40---Cluster1,0.016018151054707674,0.00876948020187111
1810,C19orf50---Cluster1,0.016016222726156482,0.0035430268100738174
10038,NOG,0.01601585690030395,0.0041053254495202855
15394,TOMM40---Cluster1,0.01600707912479705,0.005514239120560573
1500,BTBD8,0.01600676412058773,0.011709668680670166
14161,SPATA5---Cluster1,0.016002316027076424,0.004975949315370756
14779,TCP1---Cluster2,0.016000464248602467,0.024316146424712054
12243,RASSF4,0.015999280755873497,0.00724726024108719
12496,RHOA---Cluster2,0.015998651303533257,0.007270265511882475
10908,PFKFB2---Cluster1,0.01599623245570098,0.0159469784267779
13912,SMC4---Cluster1,0.01599285367083593,0.005652812101894349
16775,ZNF32---Cluster2,0.015992242833442447,0.005893825447769719
14216,SPRED3,0.015989229650278238,0.012729891664581406
2058,C3orf23,0.0159888438704595,0.0031353447039374057
10757,PDDC1,0.01598455530093375,0.004454511033802879
6227,GPN1---Cluster1,0.015984116830577356,0.0061612693445968324
14787,TCP11L2---Cluster1,0.01598182232807218,0.0071157481764403795
10832,PDRG1---Cluster1,0.015979361968948006,0.005369341698370582
11625,PRKACB---Cluster2,0.015977751463642997,0.0394157468128827
2770,CD276,0.015977473894687483,0.007860519756766333
16886,ZNF555,0.015977169435260122,0.017142725504286013
7460,ITGAE---Cluster1,0.015976009312136132,0.0120437720712456
4769,ELOVL6---Cluster2,0.01597420163438799,0.014351786589918654
4683,EIF2B5---Cluster2,0.015971935733524716,0.005923175008531793
9730,NCKAP1---Cluster2,0.015971033531547097,0.007769280472415319
16081,USP8,0.015967426568643757,0.007679134558246945
14942,THRAP3---Cluster1,0.015966007433347126,0.004864505637091022
7946,KLHL28---Cluster2,0.01596524874211785,0.017611885535121947
10017,NME6,0.01596137983040064,0.006272328254448721
9749,NCRNA00120,0.015952543821802074,0.007847110928641021
657,ANKRD42---Cluster2,0.015949514737852288,0.005323271349055969
15950,UCRC---Cluster2,0.015948668011668266,0.005867030960554086
9520,MX1,0.015939553562463096,0.021898978430888325
2452,CARS2---Cluster2,0.015937394391675762,0.0266126194637558
3074,CHAC1---Cluster1,0.015931679823310282,0.008128459980005893
12363,RCSD1,0.015928593305027924,0.026362997376298474
709,AP2B1---Cluster2,0.015928406090199555,0.006000693013993151
8244,LGR5---Cluster2,0.015925700774378982,0.013409202023989382
4837,ENTPD6,0.015923581954253595,0.00732664689035442
6419,GSC---Cluster1,0.0159217515710152,0.0077775948904908535
11774,PSAT1---Cluster1,0.015918679935473457,0.008871440620029099
5552,FLNB---Cluster1,0.015909240559994525,0.010137125817349123
12370,RDH10,0.015908686345130985,0.00648511957310473
7071,ICAM1,0.015902665086557678,0.009761988276721558
1433,BOP1,0.01590118379640503,0.008596566402661635
1601,C11orf68---Cluster2,0.015897393002119245,0.004519878927146983
11290,PNO1,0.01589659157412173,0.00466926128286658
1713,C15orf58,0.015893853544171253,0.007032296383109319
8458,LPPR2,0.015892206887908204,0.0077787903309796185
2289,C9orf75---Cluster2,0.015890307349606336,0.007254814764597289
1152,ATXN10---Cluster1,0.01588570964984438,0.01598634765354589
13936,SMPD3---Cluster2,0.015884196648804312,0.029346529919170757
13818,SLC6A9,0.01588071498333696,0.004259869859518611
246,ADAM15---Cluster1,0.015880292363865782,0.008446998757803774
7781,KIAA0232---Cluster1,0.01587793144443682,0.005461609246833956
5263,FAM84B,0.015877197130447118,0.0037359744885669508
726,APBA1---Cluster2,0.015875528361227104,0.005081848234091634
13702,SLC35D1---Cluster1,0.015875378502823632,0.0044450726015254115
6532,H6PD,0.015874655616494742,0.008340818947468798
11281,PNMA1---Cluster1,0.015873927753449504,0.014695520130890762
7116,IFIH1---Cluster1,0.015873256943803357,0.003571185361139695
17028,ZNHIT1---Cluster1,0.01587170156271486,0.008695576120971282
54,ABCC4---Cluster1,0.01587017946552822,0.012452846749124441
15744,TTPAL,0.015864601433518317,0.007083076282007719
9161,MLL2---Cluster2,0.015863183429126505,0.006408878440705718
12747,RPL8---Cluster2,0.015861572591897837,0.0046017613061132044
15711,TTC26---Cluster1,0.01585976624389304,0.006771431718024796
12057,RAB24,0.015850111998281076,0.005165862726679271
4720,EIF4ENIF1---Cluster1,0.015844522012740992,0.0050914445012103906
4685,EIF2C2---Cluster1,0.01584246464964533,0.010340156809107612
12110,RAB7L1---Cluster2,0.01583981172006943,0.004671768270841393
6897,HOXB9---Cluster2,0.01583639214915906,0.009564627096064036
8101,LACTB,0.015834801230163485,0.004454867155972346
16934,ZNF624---Cluster2,0.015832942431168343,0.004838260069513728
12438,RFK---Cluster1,0.015832629835964025,0.0075156662086995375
9342,MRPL44,0.015832183430811046,0.009205446739116522
7804,KIAA1009---Cluster1,0.015831232414747282,0.008793047265131738
4133,DFFA---Cluster2,0.015829694786915174,0.02068916971080209
10418,OSBPL11---Cluster1,0.01582961215235807,0.005603423457090625
10890,PEX26---Cluster1,0.01582757159074005,0.007642953547401073
3351,CN5H6.4,0.015825787372644808,0.009428004352196841
10749,PDCD5---Cluster2,0.01582174836218292,0.005310895988124257
16609,ZFP1---Cluster2,0.015817975420672842,0.004047749980705164
13903,SMARCD2---Cluster2,0.015810957234497252,0.0052551723045019
4958,ESRRA---Cluster1,0.01580936882209517,0.01833591131110732
9377,MRPS28,0.01580711157095796,0.017684785746362917
11904,PTK7---Cluster1,0.015806986577763242,0.007606953975691651
6459,GTF2E1,0.01580659912834986,0.005629614278958246
8845,MBLAC2---Cluster1,0.015805836628100887,0.00658701658218806
12135,RAD51,0.015799592750252032,0.0045646206724026615
4846,EPB41,0.015797158219090956,0.010340146870553629
11006,PHLDA1,0.015793675127981244,0.007214980601504975
3421,COG7---Cluster1,0.01579304072823268,0.02049416866559368
10230,NUDC---Cluster1,0.01579284305521263,0.00810244997383666
10941,PGD---Cluster1,0.01579119494992184,0.005868911293384824
4145,DGCR6L---Cluster2,0.015791047049061282,0.005062302058378007
2789,CD3EAP---Cluster2,0.01578848707813025,0.0050597512853500105
7298,IMPDH1---Cluster2,0.015787568962292806,0.007685632927431354
15900,UBL3---Cluster2,0.015787467778824966,0.007143228864785882
11271,PMS2L3---Cluster1,0.01578658070360728,0.004664085248129151
2937,CDK8---Cluster1,0.015786556402408194,0.006133880958876778
8022,KRT19,0.01578182194788314,0.01862431511960415
9462,MTHFD1---Cluster2,0.015781766295119064,0.004572341082115718
4179,DHRS7,0.015779682296431768,0.0049978109148759615
3314,CLPP---Cluster1,0.01577867137516144,0.007529349581514894
6081,GLT25D1,0.015778654199132713,0.00615132068020516
15468,TRAF2---Cluster2,0.015778198935151626,0.004123467354201897
11351,POLR2I---Cluster2,0.015774405837833162,0.004641722833504369
13545,SLC1A1---Cluster1,0.015773117415807166,0.009632489391490591
1973,C21orf33,0.015770869673961827,0.007903923971329902
15682,TSPAN9---Cluster2,0.015768867155199394,0.005737169676526229
5409,FERMT2---Cluster2,0.015768531514970166,0.005798584867935465
5892,GBE1---Cluster2,0.01575921303267043,0.008540068133444273
6205,GPAA1---Cluster1,0.015754198048895746,0.007543842803009918
12293,RBM19---Cluster1,0.0157538759507653,0.0065733749142826035
6427,GSK3A---Cluster1,0.015752572685240728,0.005839845129479089
8300,LIPG,0.015751807169862842,0.0048382666222632435
16965,ZNF687---Cluster1,0.015750013980812144,0.00812196504922256
9090,MINA,0.01574647819235465,0.007987453920934159
1798,C19orf22,0.015741298962663797,0.006822455822807282
452,AK5---Cluster2,0.015738767992856343,0.012757968258795379
5607,FOSL2---Cluster1,0.01573571860337614,0.005202210686450227
6031,GJC1---Cluster2,0.015733994295750394,0.017406307753249913
13274,SF3B4,0.015733781461752205,0.008527941182333819
2932,CDK5R2---Cluster2,0.015732810707743898,0.019628431794764468
12853,RSU1,0.01573073569260151,0.006839124410395706
9084,MIER3,0.015725806026176976,0.00655050642345327
299,ADAT2,0.01572521158356933,0.008289820266386534
6560,HAS2---Cluster1,0.015722219287659284,0.008780660598579501
5550,FLJ90757---Cluster1,0.015721409067320027,0.003996691495530805
1686,C14orf43---Cluster1,0.015718446209180163,0.005807604559997096
16947,ZNF653---Cluster1,0.01571716289623247,0.006074952469255073
4045,DDB2,0.01571572229323405,0.01404337525789914
3381,CNOT4---Cluster2,0.015715693757565753,0.003233977656931812
9368,MRPS2---Cluster2,0.015715277095451563,0.006699629707811592
5826,GALNT11---Cluster1,0.015709305344717872,0.010541051119047221
664,ANKRD5---Cluster1,0.015707097923597056,0.00450633592700985
8893,MCM7---Cluster3,0.015706352625477437,0.011323849829019909
328,ADIPOR2,0.01570136864040517,0.0049422804787019325
9722,NCAPH2,0.015700180051044656,0.008771150832250994
2180,C6orf64---Cluster1,0.01569764569762652,0.006210555529962265
5064,FADD---Cluster1,0.01569672693620758,0.0035810617133049524
3640,CRTAP,0.015696283561008408,0.004278877063402578
8445,LPCAT3---Cluster1,0.015692697171168044,0.014321712927450162
1805,C19orf39---Cluster2,0.015688267851191408,0.00802081896342734
9756,NCRNA00176---Cluster1,0.01568737587084784,0.02586969026389752
15048,TM9SF1---Cluster2,0.015686550196756358,0.004866912525091237
14494,SUCLG1,0.01568526851008817,0.004041587766846728
14454,STRADA---Cluster2,0.015684941933709836,0.009012545579174093
8706,MAN1A2---Cluster1,0.015684917701557246,0.007146762719829233
3987,DCAF17---Cluster2,0.015682109042347278,0.003534621506745725
7138,IFT122---Cluster1,0.015679927516092214,0.00408914308856563
9653,NAAA---Cluster1,0.0156797945991485,0.02463235612193216
8327,LMNB2---Cluster2,0.01567222006782689,0.007379328352606115
11508,PPP1R9A---Cluster4,0.01566850507454036,0.00901934512866292
2921,CDK2AP1---Cluster1,0.015666752444518456,0.012907438722872998
16025,UQCRB,0.015665422823236838,0.004827129146650801
15194,TMEM222---Cluster1,0.015661212947075256,0.00631705321748775
401,AGPAT9---Cluster2,0.015659704425569687,0.004418217441755807
4658,EHD3---Cluster1,0.01565241506288739,0.0062234648008533365
3611,CREM---Cluster1,0.01565237752554618,0.019807877708985764
11579,PRDM15---Cluster1,0.015651842840804998,0.006522887944073586
14928,THEM4---Cluster1,0.01564988608523559,0.017674013060980025
15529,TRIM28,0.01564556524030556,0.004628705736557923
16803,ZNF365---Cluster1,0.015643152329154857,0.025150983612031757
11513,PPP2CB---Cluster2,0.015641614376967112,0.004826075616354982
5648,FOXP1---Cluster2,0.01564014117295902,0.006569885205820534
6624,HDGF---Cluster2,0.015637371846884445,0.022162068595595937
2409,CAMSAP1L1---Cluster1,0.015635012981081668,0.0066049492767526795
1221,BAG2,0.015634975048781884,0.004055990164592086
8551,LRSAM1,0.01563428234000906,0.004600457906421159
14679,TAX1BP1,0.015632751287579648,0.011338110996350752
15435,TPD52L2---Cluster1,0.01562877372669993,0.005435861659304465
345,ADRA2A---Cluster1,0.015624619586040531,0.006767040395790729
13682,SLC30A7---Cluster1,0.015610360122540662,0.005614235807985687
9258,MOSC1---Cluster1,0.015608515803532182,0.01847943378327181
6340,GPX4---Cluster1,0.015603094414282731,0.006205554694554508
12753,RPN1---Cluster2,0.015602722442546015,0.01780325724269795
5136,FAM134C---Cluster1,0.015602327611982247,0.004878268667361165
6351,GRB10---Cluster3,0.015600304837527237,0.010760639940227577
6180,GOLIM4---Cluster2,0.015592630271834057,0.009536337788234484
1979,C21orf59---Cluster1,0.01559216988526745,0.007217990965708933
11517,PPP2R2A---Cluster1,0.015590987534984313,0.0047599752729627345
16933,ZNF624---Cluster1,0.015590506549830732,0.003986347940621918
730,APBB2,0.015590399564172628,0.005839760883253998
15843,UBAC2---Cluster2,0.015590361626415156,0.007977695757531105
9635,MYST1,0.015586657440736285,0.006322283887757725
7166,IGF2R---Cluster2,0.015585311983873354,0.004590280772422353
114,ACAD9---Cluster2,0.01558338766231479,0.0053060543386948145
12164,RALGAPB---Cluster2,0.015581976241163056,0.0038944521917104046
13968,SNAPC3---Cluster1,0.015581216668144769,0.007499793500725242
12532,RIMKLA---Cluster2,0.01558028946761193,0.013044028607067992
9427,MSX1---Cluster6,0.015577106998498009,0.007737004964936416
421,AHR---Cluster1,0.015571811329078809,0.00837010859775503
13700,SLC35C2---Cluster1,0.015571664560298803,0.02621669475788288
13239,SERPINE2---Cluster2,0.015568201440285744,0.0055739081436794536
9725,NCDN---Cluster1,0.015567473085020624,0.005481351146186916
14836,TET1---Cluster1,0.015564534614412718,0.00453455583159045
13468,SKIL,0.015564139021025637,0.02396082687153489
16540,ZBTB8B---Cluster2,0.015563574120452131,0.021900435909523
1087,ATP5B---Cluster1,0.015561982053508856,0.004336906838758209
4124,DEPDC1---Cluster2,0.015560760120717538,0.015453055843640009
7964,KLK10---Cluster2,0.015549757466856315,0.0051295978642342255
8948,MED29---Cluster2,0.0155424175169411,0.010174100223353015
14372,STARD3NL---Cluster1,0.015541632585362024,0.0042555336502048905
13258,SETD7---Cluster1,0.015540535143049759,0.010682159704362091
13767,SLC45A3,0.015538667042746847,0.0067182422673400825
8650,MAD2L1BP,0.01553709173609488,0.005964144777481593
13021,SCD5---Cluster1,0.01553389117985265,0.007242381905014884
3504,CORO1A,0.015532782150144019,0.007478099282879374
677,ANP32B,0.015531372590295838,0.003903726311767345
15668,TSPAN3,0.015528274087446997,0.0076074857529727985
17068,ZYX,0.015528213287862852,0.010651310160052595
14858,TFAP4,0.015527243507312131,0.006139025099286862
9942,NHP2L1---Cluster1,0.015525938034360703,0.0032394787160555665
15772,TUBB6---Cluster2,0.015525355271455259,0.004490336992585949
10738,PCYT2,0.01552399971725576,0.005112659969388304
1978,C21orf58---Cluster2,0.015521985128970925,0.0061721294980380745
11038,PI4KB,0.015516071445456456,0.020101238274873257
783,APRT,0.01551286414719059,0.00549837941437581
8936,MED19,0.015503877888684138,0.006551178686128321
15569,TRIP10---Cluster2,0.015500962435874682,0.004295840297005761
4177,DHRS3,0.015497586416761447,0.01304216287026249
1537,BZW2---Cluster3,0.015495866220395857,0.0039060129549497212
13305,SFRS7---Cluster1,0.01549536374036116,0.0033669231008908247
10519,P4HTM---Cluster1,0.015495193479302654,0.010915128614833505
10977,PHF1---Cluster2,0.015494038116184584,0.0047771372523259074
12476,RGS2,0.015492118239988396,0.02172048431118117
7466,ITGB1---Cluster1,0.015490207372851972,0.004405053305288843
1902,C1orf89,0.015487106757518297,0.004819854742526164
10151,NRBF2,0.015485718625506247,0.004777564068350749
9571,MYL12A---Cluster2,0.01547364318311671,0.003930634364491168
8768,MAPK14---Cluster2,0.015473564745816331,0.01949801404243277
14417,STK25,0.015466673980540531,0.005219556092898986
9676,NANS,0.015466602038748641,0.005254063172494021
1254,BBC3---Cluster1,0.015462864652829212,0.0052520044867210534
960,ASB13,0.015457508435785854,0.0069221784600647825
9428,MSX1---Cluster7,0.015457192581395347,0.015086764340522368
7637,KCNH8---Cluster2,0.015454933168479476,0.017596885882100153
13851,SLCO4A1,0.015454474949968018,0.006448476419033003
3698,CSNK2A2---Cluster2,0.015451780672615148,0.008390181158209954
8409,LOC81691,0.01544742005602706,0.003606514894804696
1258,BBS10---Cluster2,0.015444273913863544,0.012386275458711273
10926,PGAM5---Cluster2,0.015443232010936525,0.007241809852709686
12052,RAB21---Cluster2,0.015442707267450326,0.0038636492300555187
14559,SYK---Cluster3,0.015439770336786009,0.0049548229288000145
11545,PPPDE1---Cluster1,0.015436580792921878,0.015834629249383253
671,ANKZF1,0.015435289834744863,0.0068532579531651785
16208,VPS4A,0.01543158242071557,0.004317004346014813
10708,PCGF6---Cluster1,0.015429947005481691,0.013656363805902882
5158,FAM167A---Cluster2,0.015424716821355275,0.007640686574639967
4376,DNTTIP2,0.015422466746034763,0.006007040137689552
11272,PMS2L3---Cluster2,0.015419660609212325,0.0046873974156348
7706,KCNQ3---Cluster1,0.01541902367281731,0.012753618466207027
6456,GTF2A2---Cluster2,0.015418395063555825,0.006982277536298742
13680,SLC30A5,0.015417159077133463,0.004208930823843371
3482,COMTD1,0.015413582135757484,0.010125935614424436
9372,MRPS24---Cluster1,0.015410232923670863,0.006439205214859951
1122,ATP6V1G1---Cluster1,0.015405397176077066,0.007173999832786431
7834,KIAA1841---Cluster2,0.01540470973480274,0.00649199331942732
16714,ZNF202,0.015403264412437556,0.004552497334638719
12124,RABIF---Cluster1,0.0154006604928973,0.005122182462698952
5774,GABARAPL2,0.015394631773033685,0.004310215410423194
10181,NSMAF---Cluster1,0.015390451082796191,0.02543032404646187
15018,TLN1---Cluster2,0.015388629723347154,0.00701156353083037
4181,DHTKD1---Cluster1,0.015387493344805016,0.004950573318537575
10828,PDP2---Cluster2,0.0153859277394865,0.010156222374463212
5983,GGH---Cluster1,0.015383188869932634,0.012347616544448112
8559,LSM11---Cluster2,0.015377349292827918,0.008801801648587466
9905,NFE2L3---Cluster1,0.01536430468503564,0.015152562106447106
15769,TUBB3---Cluster2,0.015357853145512062,0.015169481566651615
1344,BFSP1---Cluster2,0.01535719115213231,0.008952617071215498
6445,GSTM4---Cluster2,0.015355851636664374,0.013193225444401987
1544,C10orf119---Cluster2,0.01535043354919771,0.005097935631329704
13099,SEC11A---Cluster1,0.015346330323823624,0.00478123926022757
10494,OXTR---Cluster1,0.015345448167098603,0.01824826901923568
2613,CCDC74A,0.015340724137544875,0.0061275436024894854
16795,ZNF346---Cluster1,0.01533934217411449,0.015051332409321529
7845,KIF17---Cluster1,0.015338314930538631,0.029045128896560895
174,ACSF2---Cluster1,0.015336579339133672,0.019335426745298524
13260,SETDB1---Cluster1,0.015334565548146334,0.006795513559240266
10250,NUF2---Cluster2,0.015330968230142327,0.006217575640560365
2824,CD83---Cluster2,0.0153294918411234,0.011685038972280692
14995,TJP1---Cluster1,0.015328442182492456,0.007252820605944029
6530,H3F3A---Cluster2,0.015326530716822391,0.0029625620696350236
14876,TFPI2---Cluster1,0.015324814635437044,0.011540956391292592
7467,ITGB1BP1---Cluster1,0.015324436107355604,0.004335814189944858
646,ANKRD27,0.015323573604095088,0.007938340952897327
3346,CMTM4---Cluster1,0.015318260281681787,0.007862183051698897
661,ANKRD46---Cluster1,0.015316895661500603,0.0032052346209488674
16794,ZNF345---Cluster2,0.015312459981711194,0.007963381345944423
8934,MED17,0.015310391265624402,0.009446803872274005
12011,PYGB---Cluster2,0.015309903427272531,0.003706130179809851
6845,HNRNPH1---Cluster1,0.015307093043697982,0.005478384669117911
2850,CDC25C---Cluster1,0.015304726821675359,0.009144665305517968
1778,C18orf10,0.015303960808968769,0.022424076742079063
2495,CBFA2T2---Cluster1,0.01530321265077814,0.005924182378742798
16517,ZBTB2,0.01530296777187669,0.005081475729982882
16387,WNT5A---Cluster2,0.015302024163209587,0.006786906371947992
6473,GTF3C2---Cluster2,0.015301018782980987,0.011079264147325942
1640,C13orf15---Cluster2,0.01530004237356934,0.011435546986399588
6104,GMIP---Cluster1,0.015299198256701913,0.005867472138210072
9100,MIR1908,0.015297002250083416,0.0127661121956368
12803,RPS7---Cluster1,0.015292769794986226,0.014396628413120819
15998,UNC5B---Cluster2,0.015291397486664348,0.00958626651527015
2182,C6orf70,0.01528919874686954,0.003536573908233844
14456,STRAP---Cluster1,0.015284612912748147,0.0073580289363388285
11615,PRIM2,0.015282439761019088,0.0057204053052564595
2207,C7orf44,0.015278606044328373,0.0033415144968047305
11647,PRKCSH---Cluster1,0.015270626338665497,0.0041604629486725695
9789,NDUFA10,0.015270314222110119,0.013431383592328715
10144,NR4A2,0.015267552409071045,0.005228353486314482
8621,LYRM4,0.015266048877996909,0.00704040947647845
15167,TMEM183A,0.015262082404110476,0.008739162872381188
9683,NAPA---Cluster1,0.01525977576543886,0.0040819652635307145
1915,C1QTNF1---Cluster1,0.015258038998603009,0.019011139112350018
15012,TLK1---Cluster1,0.015257501523436582,0.005827867055094692
4078,DDX39---Cluster2,0.015257178233836587,0.005640801665908732
1503,BTF3---Cluster1,0.015256309056824619,0.006993093861118206
9409,MSI2---Cluster2,0.015255779157103131,0.004715206298225257
15004,TLCD1---Cluster2,0.015252460783344296,0.005448853867628792
16023,UQCR---Cluster1,0.015252000470323853,0.007904344157075298
8214,LEPR,0.015246145350578525,0.018829725042986696
14007,SNRNP40,0.015246080613796956,0.008292636611951999
9633,MYRIP---Cluster1,0.015242612870436031,0.02153183288133073
9317,MRPL12---Cluster5,0.015241754652029338,0.016881874112603647
8660,MAF---Cluster1,0.015237359042332218,0.011302408706914966
12221,RASEF,0.015237006399655646,0.006034656370243884
11170,PLA2G7,0.015236533493926528,0.01652223674623721
14924,THBS3---Cluster1,0.015235792182133848,0.007342721398665285
2515,CBX2---Cluster1,0.015228440450224947,0.004618481188846944
890,ARL8A---Cluster1,0.0152257432808115,0.003866292352380131
16535,ZBTB5,0.0152212711308556,0.003969475325486047
6320,GPRC5A---Cluster2,0.01521926969234399,0.004458852290786499
11847,PSMG2,0.015218209761991374,0.010094559076026641
7555,JUNB---Cluster1,0.015212945299506024,0.008939066162109193
4816,ENO2,0.015211826103597597,0.004539500806219332
4553,EBAG9---Cluster1,0.015206228162860526,0.00535835471332042
16970,ZNF689---Cluster1,0.015203510686257157,0.012660008743862526
2338,CACNA1H---Cluster2,0.01520208770228024,0.02372691331334497
11336,POLR1B---Cluster2,0.015194468446481122,0.004531387499430311
7848,KIF1B,0.015194263327979424,0.013447265375951931
12536,RING1---Cluster1,0.015192264577279712,0.004455533886615647
8508,LRRC20---Cluster2,0.01519041410023766,0.0029913010053220002
1061,ATP12A---Cluster2,0.015188592080022937,0.004157685497412794
4487,DUSP10---Cluster2,0.015186730492075643,0.004484174636925071
14374,STARD4---Cluster2,0.01518384699045661,0.006964786049889132
16547,ZC3H14,0.015183801891657559,0.006321022653591234
12776,RPS19BP1---Cluster1,0.01518171798415819,0.003173447308669908
4506,DUSP4---Cluster2,0.015180407440054812,0.03177541229153735
724,APAF1---Cluster2,0.015178032370557003,0.0039932190158426225
13905,SMARCE1---Cluster1,0.015175600810227,0.0029631809271392787
9958,NIPBL---Cluster1,0.015173584099280097,0.006578382448839171
1933,C20orf112---Cluster1,0.015171485517198222,0.003946969744151609
4577,EDEM1---Cluster2,0.0151697542455093,0.0040526083321238025
1777,C18orf1---Cluster2,0.015165581369413575,0.02473341446806307
15774,TUBE1,0.015164782421706638,0.0071407893975939185
14078,SOD2,0.015164411216744129,0.007006316627364322
6037,GK5---Cluster1,0.015164064402095943,0.00487254121491408
4152,DGKH---Cluster1,0.015162478200549903,0.01080234658084838
10323,ODC1---Cluster2,0.01515882125497951,0.00727248539525283
16411,WWOX,0.015158754112731482,0.00356604389039504
13069,SCRT2,0.015156365374216304,0.017974405732646827
5470,FGFRL1---Cluster1,0.015150109855983862,0.004339537573059228
89,ABI2---Cluster1,0.015146132743382069,0.006216325425685457
13332,SGK3,0.015142845036492969,0.0050658159922775045
2246,C9orf114---Cluster1,0.015141864766110841,0.004785299865992993
1086,ATP5A1---Cluster2,0.015139773923049184,0.004205479923255794
8415,LOH12CR1---Cluster1,0.015131114545190718,0.01141799801248445
5472,FGGY,0.015128735977421362,0.008735848029839397
1803,C19orf36,0.015128643505985934,0.003366733505188471
4271,DLX4---Cluster1,0.015128293090799485,0.008280890774660906
9918,NFKBIA---Cluster2,0.01512820457665127,0.006532089081794472
2192,C7orf20---Cluster2,0.015125244399555112,0.009896058519494471
6851,HNRNPR---Cluster1,0.015124749520699409,0.004275663324631613
7386,IQCB1---Cluster1,0.015123400103645756,0.00593980178996126
12937,SACM1L---Cluster2,0.015122088802269971,0.004655156257964075
12638,RNF44---Cluster1,0.015121350392157175,0.006017471361643849
2436,CAPZA2---Cluster1,0.015120309357861909,0.004589511845093526
13609,SLC25A29---Cluster2,0.01511870432031502,0.0071226305858512265
