UTR5_A4_minus_S4_divavg,TSS200_A4_minus_S4_divavg,TSS200_primate,first_exon_avgMval,first_exon_avglogFC,first_exon_numHypo,CDS_S36,UTR5_A27_minus_S27_divavg,TSS200_placental,fullTranscript_A36,TSS200_vertebrate,fullTranscript_S36,fullTranscript_avgMval,TSS200_A27_minus_S27_divavg,UTR5_avglogFC,last_exon_A36,CDS_A36,UTR5_avgMval,first_exon_S4,first_intron_avgMval,TSS1500_A27,first_exon_primate,UTR3_A36_minus_S36_divavg,first_intron_A4,UTR5_numHypo,first_exon_A4,TSS1500_A4_minus_S4_divavg,intron_A36,last_exon_S36,first_exon_numHyper,TSS200_A36_minus_S36_divavg,UTR3_A4_minus_S4_divavg,exon_S36,last_intron_A36,intron_S36,CDS_ATT,TSS1500_S27,TSS1500_A27_minus_S27_divavg,TSS200_A4,exon_A36,CDS_TA,CDS_TT,TSS1500_avglogFC,CDS_TAA,CDS_AT,TSS200_A27,last_intron_S36,CDS_C,first_intron_avglogFC,TSS200_numHyper,fullTranscript_length,first_exon_A27,CDS_T,first_intron_length,first_intron_A36,CDS_ATA,UTR5_numHyper,TSS200_CG,TSS200_GC,TSS200_S4,CDS_AAT,last_exon_length,TSS1500_avgMval,fullTranscript_avglogFC,fullTranscript_A27,first_exon_placental,TSS200_CGG,regulated
-0.889122977826973,-0.763253053187251,0.18308,-1.38030331034791,0.335915035183034,0,0.552806982794637,-0.749779621397063,0.448685,0.458107867604527,0.443885,0.418544151904624,-1.60404623500089,2,0.335915035183034,0.3946226383624,0.679254853010078,-1.38030331034791,3.24150183629952,?,0.125908634716727,0,-0.16486946148858,0.541125486301222,0,1.28143877586396,0.877461083722263,0.480159194284037,0.465529007705244,3,-0.506219269430883,-0.988004595881438,0.3356651237591,0.955897033187927,0.80559629702184,0.00686813186813187,0.379270922448831,-1.00305835475077,1.49267384144322,0.640212259045383,0.0272108843537415,0.036734693877551,0.625436266510064,0.00549450549450549,0.0421768707482993,0.0821143269891695,0.69729329576476,0.272237196765499,?,2,3317,0.187736532877823,0.19811320754717,326,0.346127026554444,0.00824175824175824,3,0.025,0.11,3.33506830998081,0.00549450549450549,610,0.0114944535055932,0.150374764314064,0.195569244261212,0,0.0251256281407035,Down
-0.602330412423824,-0.826382367089251,0.33015,-2.28026220733944,0.160010822026026,0,0.509425172687877,2,0.27804,0.399769223743401,0.27526,0.324298883810282,-1.24156170810422,2,0.160010822026026,0.509999596188695,0.72112707786015,-2.28026220733944,11.916130547238,-1.86632897600117,0.279188711763176,0,-0.0284113055847541,6.91130745332264,0,5.26826061685842,-0.0275021566137257,0.785315312263086,0.49913593544291,1,2,-0.909871474366747,0.226996558513348,0.480159194284037,0.866827517399874,0.00619195046439629,0.632118204081385,-0.774556817647167,8.61679899378585,1.02825458152433,0.0275510204081633,0.0295918367346939,?,0.00515995872033024,0.036734693877551,0.246342980967508,0.80559629702184,0.280524722502523,0.235456834654033,2,12551,0.322016968584978,0.181634712411705,161,0.420512089404033,0.00722394220846233,1,0.13,0.14,20.7515361509917,0.00515995872033024,885,?,0.290697292636435,0.211975475615416,0,0.0351758793969849,Down
0.966011750501637,2,0.482795,-1.86978453099994,0.859075715920674,0,0.366889786434365,-0.743803386364814,0.320375,0.211986205423193,0.15594,0.155885874474087,0.265361399265324,-0.901885035707826,0.859075715920674,1.21281645204083,0.518577247204327,-1.86978453099994,0.194691381586371,1.10276018774215,1.29740636642888,0,1.09320142286475,0.195340356416977,0,0.68918231813172,1.20447447503554,0.448667718735229,0.381529886739485,6,0.175231672072026,0.957790458623426,0.354522714981521,0.653115761940871,0.262197606388961,0.0136054421768707,1.76993097142788,-0.30810083988295,0.203546432924075,0.676179239890629,0.0294117647058824,0.0411764705882353,-0.662858208831114,0.00680272108843537,0.0630252100840336,2.75082995413718,0.415808424625614,0.222591362126246,-0.292783911676428,1,248152,2.50944834669178,0.219269102990033,129487,0.179163712426943,0.0110544217687075,6,0.005,0.055,0,0.016156462585034,2481,1.24702936796397,0.211831138618218,0.673289037061411,0,0,Down
2,2,0.15358,?,?,?,0.402596598273987,0.846652433974027,0.10618,0.242536251111516,0.11412,0.285348935139589,0.146727359607783,-0.184142911676868,?,0.479312556288185,0.316181886253587,?,0,0.11728826877838,0.782823250630082,0,-1.01678684764689,0.227889136098201,?,0.295709103521659,0.416345892755294,0.386531314502697,1.48696663624373,?,1.12590798726989,0.860736837925088,1.25208419179982,0.24478246767046,0.748281145455069,0.00782630648826054,0.80068305850309,-0.0225572929769818,0.40709286584815,0.238809334723278,0.0168384016084443,0.0369439557677808,?,0.00378692249431962,0.0397084694646896,1.31382923182671,0.658940471216262,0.293470102576933,-0.681188327598031,?,87465,1.11341460324298,0.193144858643983,34060,0.227044153758343,0.00227215349659177,?,0.02,0.07,0,0.009845998485231,4159,?,-0.296564809299685,0.897141152127712,0,0.0050251256281407,Down
2,0.246902273072944,0.764345,-1.05136502624678,0.101864018960676,0,0.514723028276597,2,0.71112,0.325064968871188,0.681375,0.463061874765917,0.0836149152819772,0.75325650205377,0.101864018960676,0.479845056767332,0.269975316416365,-1.05136502624678,0,?,0.383200192616124,0,-0.0309296439024084,0.308403686248599,0,0.528692033569027,1.05542408791363,0.365676793795019,0.557355632385081,1,-0.506219269430883,2,0.643929012925621,0.184601080829037,0.657344200694904,0,0.29498849523798,0.260139099804981,0.474941676822842,0.204693715477095,0.00986842105263158,0.0279605263157895,0.379930358598977,0,0.0213815789473684,0.697971779407941,0.580721257055621,0.360522022838499,?,1,2453,0.479888923962679,0.182707993474715,176,0.213707217152933,0.00165837479270315,1,0.02,0.055,0.370563145553424,0.00165837479270315,1019,-0.779237767274652,0.11200285806593,0.147290272626313,0,0.0050251256281407,Down
?,2,0.156755,1.43002589602806,0.29889353428416,0,0.278732523262857,2,0.034045,0.181315135561475,0.055235,0.262245643164057,1.42414420475268,-1.75603882451952,?,0.187023332580247,0.199359382785775,?,0,1.4182625134773,0.136857211648616,0,-0.394445024493524,0.139345187142224,?,0.0802944508576234,0.587054183744981,0.295526551720056,0.305065816897083,1,0.501245498175046,2,0.180816742884558,0.188310127578237,0.112687577261984,0.00355871886120996,0.168564854421703,-0.207631643522356,0.339244054873459,0.193989817747992,0.0159574468085106,0.0141843971631206,?,0.000889679715302491,0.0212765957446809,0.0410571634945847,0.166284698990015,0.350706713780919,-0.0949411325515332,?,7219,0.048588359165189,0.156360424028269,3311,0.170397781118618,0.00177935943060498,?,0.025,0.05,0,0.000889679715302491,2172,?,0.101976200866313,0.0921354825616114,0,0.0100502512562814,Up
-0.938486545267712,-0.96147931281487,0.04019,-2.73434145984772,0.0830726906707699,0,0.503910050655553,-1.40946503392156,0.04975,0.8171573251885,0.0458,0.473546676381311,-0.705765980442171,2,0.15868595234314,1.00868192088501,0.572966376799215,-4.41507596063909,10.7717274662478,1.27425879851136,0.180651519376173,0.547905834186284,0.36877489950197,0.742227413011152,0,8.16685790237845,0.164198166557174,?,0.655482035820415,4,2,1.02738989917611,0.539359344159922,1.1420817623806,?,0.00866336633663366,0.337129708843405,-0.604418163266721,7.66691564014016,1.15730677596665,0.0295930949445129,0.0678175092478422,-0.0445097768845505,0.00618811881188119,0.0443896424167694,0.328457307956678,0.61702708971895,0.291154791154791,-1.31738838939553,4,20722,0.193309060465803,0.259213759213759,12944,0.702618610857073,0.00742574257425743,1,0.13,0.155,21.863225587652,0.00618811881188119,1059,0.445263207731457,-0.0473635662754872,0.163658030337453,0.558235414534289,0.0201005025125628,Up
2,0.672887013824658,0.117865,?,?,?,0.127743002564192,-1.68119967453796,0.299255,0.108410298991497,0.347085,0.171982695717104,0.885405178881143,-1.38448184800525,?,0.0892636833674388,0.0888283709623528,?,0,-2.15351894013171,0.394148769548013,0.469651162790698,-0.946337485606062,0.172292562150055,?,0.504921383997706,0.837644010813752,0.14896419027767,0.204223440992592,?,2,2,0.478068509596294,0.0822494916134693,0.180650533566327,0.000684931506849315,3.03416737959065,-1.54012552821648,0.746336920721609,0.113977182481564,0.0326308633582597,0.0214140040788579,0.235287665525398,0.00582191780821918,0.0156356220258328,0.287400144462093,0.251748842819325,0.320512820512821,0.575936122824873,1,140166,0.267348971592645,0.166329284750337,3938,0.0916911412142194,0.00205479452054795,?,0.15,0.13,0.370563145553424,0.00171232876712329,927,-0.385108815107427,-0.297036882641653,0.275694549898714,0.494748837209303,0.0552763819095477,Down
2,2,0.16129,?,?,?,0.880220560587168,0.700646908714879,0.089255,0.218061160456868,0.09242,0.315215168626708,1.41817121162959,2,?,0.26596334244716,0.242140366216199,?,0,1.23832475480406,0.262765846365342,0.164698113207547,0.0767985247610769,0.182826137356954,?,0.12801662448055,1.20447447503554,0.209310542533598,0.261675212149172,?,-0.70851569728316,0.400891302771024,0.986016301042357,0.149701374005637,0.239437347976559,0.00436681222707424,0.252847281632554,0.0384728944792441,0.203546432924075,0.293847423585283,0.0238095238095238,0.0303030303030303,?,0.00873362445414847,0.0476190476190476,0.697971779407941,0.156977719568932,0.274678111587983,-0.187653549718093,?,6106,0.852129808378174,0.221030042918455,668,0.225224372568361,0.00436681222707424,?,0,0.025,0,0.0131004366812227,2291,?,-0.15040801442616,0.641476154173499,0.010688679245283,0,Up
-1.20802767414465,-1.16083120893778,0.78449,-3.53946960530457,0.08607478570771,0,0.18152601358102,-0.933132737473934,0.81562,0.379824398951154,0.8603,0.161135954341358,-1.65713145457401,-1.17508983771982,0.08607478570771,0.298876597094078,0.55867895095043,-3.53946960530457,35.649059895874,-2.23883414236859,0.22444582710373,0,1.06501915182723,4.46203500042728,0,8.73568777829666,-0.773549473385067,0.505762737101347,0.096431912082382,2,-0.0474525046913659,0.587055538288116,0.176271070577405,0.396242344345743,0.182877830177871,0.00842992623814542,0.252847281632554,-0.119010536749721,7.87046207306424,1.09265276613611,0.0251968503937008,0.0425196850393701,-0.0250673804494745,0.0047418335089568,0.0404199475065617,0.164228653978339,0.167580875958211,0.330020920502092,0.190553810985523,?,45037,0.445466511695314,0.192468619246862,3251,0.208251142399413,0.00526870389884088,2,0.12,0.125,29.6450516442739,0.00790305584826133,3272,-3.02858250391871,0.218416519363492,0.262367645574561,0,0.0150753768844221,Down
2,2,0.600475,0.324809382069917,0.0679622833828382,0,0.303389631089956,-1.17508983771982,0.561425,0.265420401823908,0.57004,0.261024548546646,0.741416108675281,2,0.0679622833828382,0.183029052160176,0.270038247725552,0.324809382069917,0.165429730484848,?,0.268240134831287,0.577392857142857,2,0.383146226680612,0,0.272606829809029,1.14198621912552,0.292000693011919,0.230310376885806,1,-0.180500331596968,?,0.440267743721238,0.376124702189162,0.349935544917066,0.0012970168612192,0.632118204081385,-0.808296105058658,0.271395243898767,0.279906755117516,0.0283687943262411,0.0322372662798195,-0.164904716268921,0.00194552529182879,0.011605415860735,0.287400144462093,0.788813040833885,0.258974358974359,?,4,10033,0.421569089453325,0.187820512820513,425,0.265499789780585,0.000648508430609598,1,0.075,0.025,0,0.0012970168612192,411,1.44402057804921,0.0819488063874568,0.372391296522198,0.492783482142857,0.0301507537688442,Up
2,2,0.414255,?,?,?,0.438229467129936,2,0.05517,0.142157367756534,0.06879,0.226361047588376,0.117360009491109,-0.749779621397066,?,0.122649359409509,0.130598854926792,?,0,0.655435934061972,0.235394404035619,0.039,2,0.196663220216498,?,0.279788911235842,2,0.0652239367958085,0.428702739583633,?,-1.22994333709922,2,0,0.1682131941812,0.273576777167821,0.00470588235294118,0.80068305850309,-1.09120924816247,0.0678488109746917,0.156718625912151,0.0326721120186698,0.044340723453909,0.488629503986123,0.00823529411764706,0.0233372228704784,0.287400144462093,0.169333747585092,0.290509259259259,-0.0830742147848723,?,5715,0.338615781398637,0.210648148148148,276,0.190787892414793,0.00117647058823529,?,0.045,0,0,0.00352941176470588,368,1.96326740136445,0.0669569571536547,0.168108071001449,0.00157731958762887,0.0301507537688442,Down
-1.6248646647848,-0.423789659991894,0.19022,?,?,?,0.594012035179449,-2,0.00468,0.567489331493574,0.00489,0.390943732542052,-1.63297740519499,-1.54012552821648,?,0.307632858272,0.924691958870366,?,20.2125052519668,-2.9476942207351,0.136857211648616,0.256647727272727,0.678341516023493,0.855388975295019,?,2.23592672530234,0.497049203513168,0.890857076383633,0.146076489043312,?,-1.22994333709922,0.246903732734513,0.568513903303701,0.407450985120517,0.666046073834694,0.00906002265005663,0.337129708843405,-0.845054952094022,6.98842753039325,1.21986389899188,0.051511758118701,0.0459126539753639,-0.366951839653282,0.0101925254813137,0.0268756998880179,0.0821143269891695,0.365800890759546,0.251384274640089,-0.0803811761527054,1,62872,0,0.20265780730897,13516,0.485322196373113,0.00566251415628539,?,0.11,0.11,10.7463312210493,0.00792751981879955,1296,-0.541551836256751,0.226543439546385,0.144972170374695,0.133806818181818,0.0150753768844221,Down
-0.554383720548072,-0.712993088492725,0.166885,-2.13435034664818,1.19201878155357,0,0.214497087922199,-1.54012552821648,0.1078,0.541170499141048,0.085575,0.209881901785328,-0.19365875539294,-0.878297708947505,1.14215244013637,0.488538380577043,0.629005280343535,-2.03504842358682,11.6034752372402,?,0.317508731024789,0.408641414141414,0.838465762973336,8.11458141305358,0,7.05901770746793,0.338562887093337,0.495415552276886,0.188186013717825,3,2,1.00524646683438,0,0.328108782760759,0.382786224321469,0.013745704467354,0.674259417686813,-0.71942356109233,3.86738222555743,0.668666137225178,0.0232399179767601,0.0683526999316473,0.281320021398468,0.00412371134020619,0.050580997949419,0.123171490483754,0.190210236796823,0.272603670972128,?,?,419584,0.124415646953287,0.246770904146839,398,0.302411820855608,0.00481099656357388,2,0.2,0.195,8.15238920217532,0.00824742268041237,1509,-0.783463845797301,0.0192623872142216,0.178736593481183,0.360212121212121,0.085427135678392,Up
0.763057657816944,1.31647965409557,0.04895,-1.77265053742142,1.02667749706833,0,0.160763527343863,0.270994082797385,0.02237,0.197855083127675,0.0156,0.126968732626622,-0.20959039578859,0.643401705750294,1.02667749706833,0.208596022011321,0.17630845415117,-1.77265053742142,2.20572973979797,0.293629761646871,0.618594596651743,0,0.728425498071041,1.99555326396152,0,4.90019190372774,2,0.17678256784759,0.218734985326554,3,-0.94633748560606,2,0,0.238489666035118,0.171541243534552,0.0206043956043956,0.589976990475959,0.0473577345034178,3.59598698165866,0.142606522157028,0.0498633879781421,0.0782103825136612,-0.336012849176559,0.012706043956044,0.0669398907103825,1.23171490483754,0.160052244441425,0.209578804347826,0.534647392877453,3,99651,1.31969454089737,0.263586956521739,476,0.189642706986132,0.0106456043956044,3,0.04,0.08,0.741126291106848,0.0175137362637363,577,1.47306917711911,0.511990435562672,0.646195775505581,0,0.0100502512562814,Up
-0.927842899271413,2,0.08314,-0.0533346897390861,-0.308828256716554,2,0.272834622465433,-0.632247839590302,0.12383,0.130390324970157,0.175805,0.262679491034637,0.700269019522668,-1.54012552821648,-0.308828256716554,0.120681722627539,0.145399172768954,-0.0533346897390861,0.310094222833522,?,0.136857211648616,0.243949790794979,-0.909837642194716,0.110472962238304,2,0.113554495355133,-0.483975824389903,0.181751533943756,0.253095093315685,0,0.175231672072026,2,0,0.0808870327288521,0.381171402282146,0.00258531540847983,0.29498849523798,-0.732350842292336,0.0678488109746917,0.102346857738548,0.0133333333333333,0.022051282051282,0.385380121224241,0.00103412616339193,0.0328205128205128,0.123171490483754,0.169637213082556,0.307222787385554,?,?,23423,0.24050221293899,0.17293997965412,2948,0.109724302538222,0.0015511892450879,0,0.01,0.085,0,0.00517063081695967,1122,0.541981367546439,-0.333827680058953,0.132515969781437,0.213154811715481,0.0050251256281407,Down
2,2,0.358465,?,?,?,0.487297631403172,-0.424952005559441,0.17219,0.247712016239712,0.177985,0.35146723016259,-1.23809149078946,2,?,0.190836132084177,0.343691812811204,?,0,1.07580828854484,0.0985371923870034,0.0364473684210526,-0.445339258366677,0.66062428966913,?,3.92808905642952,1.55471480410496,0.310969241967418,0.241995741140779,?,-0.708515697283162,-0.973958299176641,0.353727821001742,0.247671399879024,0.434778841404504,0.000650195058517555,0.168564854421703,-0.524351369608576,2.4425571950889,0.489130778631646,0.0394566623544631,0.0304010349288486,?,0.00780234070221066,0.0168175937904269,0.0821143269891695,0.369756112890884,0.324324324324324,-0.605684877491186,2,12299,0.216090334182025,0.19047619047619,4026,0.255981540983186,0.00260078023407022,?,0.075,0.015,0,0.00195058517555267,1695,?,-0.111344114641828,0.124182980892638,0.0730263157894737,0.0301507537688442,Up
-1.19858376471462,-0.998766382707096,0.260325,-2.87848577779494,0.331788045410022,0,0.20319011171434,2,0.004425,0.153314440152193,0.013265,0.169227791007538,-1.99930415524551,2,?,0.124854672925863,0.131487936367876,?,11.0615700383898,-2.09756248267846,0.301085865626955,0.453253731343283,-0.0474525046913668,0.766932776742185,?,3.96966177642973,0.0658228094949614,0.140439094163498,0.261846652558966,3,-0.94633748560606,2,0,0.145442603193578,0.151041271581405,0.0372786579683131,0.547835776870534,-0.581325528508501,2.10331314021544,0.100973074413198,0.0546296296296296,0.0925925925925926,-0.697794509353417,0.0130475302889096,0.0833333333333333,0.205285817472924,0.139612927581219,0.224471021159154,0.121061573909494,0,33561,0.294140872797025,0.28426862925483,2194,0.164575986372651,0.0130475302889096,?,0.14,0.15,6.29957347440821,0.0195712954333644,482,1.57983860120358,0.243675332983964,0.233906309709621,0.595029850746269,0.0552763819095477,Up
-1.4544348723626,-1.25502128751451,0.01562,-3.22629307661813,0.0368985935931087,0,0.372001862772679,2,0.14203,0.685438723809841,0.142,0.259302810523305,-0.268399658633572,2,0.0368985935931087,0.700962327421952,1.04411894819928,-3.22629307661813,57.3598122015275,-0.222243117189021,0.15328007704645,0.232248157248157,1.25455417311371,0.706589798969433,0,9.73555420373955,-0.753529949720279,0.761808214676548,0.166607506683349,1,0.501245498175046,0.885642185201828,0.187812628769973,1.08907094154013,0.206543268296897,0.014145810663765,0.210706068027128,-0.315539433343374,6.44563704259571,1.16419550677598,0.0691144708423326,0.0890928725701944,-0.00793447578274235,0.0206746463547334,0.0475161987041037,0.287400144462093,0.368389044172276,0.187566988210075,-0.0375163740122488,3,68142,0.26228163411774,0.273311897106109,23468,0.425360047558393,0.015233949945593,1,0.115,0.1,28.1627990620602,0.014145810663765,6439,-3.14305730597181,-0.0123909455553234,0.201483893525126,0.298633906633907,0.0804020100502513,Up
-0.884287833340969,-1.07915522994394,0.083515,-2.91924633557405,0.249145431383749,0,0.36197921567903,-0.749779621397067,0.45728,0.445410831539798,0.464985,0.375892416329092,0.414557717755595,-1.01941804821098,0.249145431383749,0.439269725184423,0.580128603758937,-2.91924633557405,10.3613619155713,-1.59286817544781,0.14233150011456,0.484530097087377,0.13465612122792,0.831573170720456,0,4.66378234660988,0.0427176753759347,0.330379805976967,0.394817788947096,2,-1.22994333709922,2,0,0.661979475852926,0.213192713738888,0.00129449838187702,0.126423640816277,0.118381804665659,3.32459173775989,0.395920739146487,0.0333975594091201,0.0269749518304432,0.387883520334954,0.00453074433656958,0.0160565189466924,0.205285817472924,1.26210086533422,0.335882727852135,0.133702144285982,1,5624,0.255112472199361,0.162523900573614,718,0.220017235263855,0.00129449838187702,2,0.19,0.17,11.1168943666027,0.00129449838187702,959,-1.84706466681943,-0.0235073680716115,0.137246563602097,0.531399999999999,0.0402010050251256,Up
1.21870072827821,0.824615405126072,0.05378,-2.00223140515066,0.209892514708566,0,0.255831256486665,2,0.35551,0.319792513873559,0.362645,0.204293034940792,-1.75767575116398,0.292302711573353,?,0.461502702072592,0.355793637205964,?,1.29266021960253,-2.63118212076156,1.10580627012082,0.406529069767442,1.24405821106676,4.81507690788135,?,9.62506388245627,1.50021495202559,0.394661849673843,0.193573752351874,1,0.501245498175046,1.50305776524273,0.457282922222542,0.0953219942190063,0.1906193675783,0.00896551724137931,1.55922490340075,-0.340272667565673,7.12412515234263,0.327064958425359,0.0225255972696246,0.0552901023890785,0.295800760026315,0.000689655172413793,0.0443686006825939,1.27277206833213,0.099955189968391,0.322972972972973,0.106597053440298,1,11738,1.09804041904122,0.239864864864865,775,0.291193317823868,0.00206896551724138,?,0.09,0.105,2.96450516442739,0.00413793103448276,326,-1.89242627055191,0.366320414492344,0.600921851113448,0.447383720930233,0.0351758793969849,Up
2,2,0.73915,?,?,?,0.137483754393706,-1.25910447526927,0.775985,0.169262347653158,0.78433,0.14522842147507,1.8166131034582,-1.01941804821099,?,0.142933810823379,0.158972096350103,?,0.336875087532781,?,0.383200192616124,0.807522727272727,0.186831850850907,0.13943446562822,?,0.246722948998879,0.816657098964619,0.181900326764173,0.121252218061571,?,0.354228397779376,0.862854724240476,0.256524566124841,0.150265881836681,0.137048907514283,0.0140907089387935,0.589976990475959,-0.424952005559443,0.271395243898767,0.0611584881608394,0.0613228208497591,0.0635129215943933,-0.242292621632347,0.0222369000440335,0.0409548839246605,0.410571634945847,0.180079617964523,0.202178649237473,?,2,220303,0.447896329031834,0.236383442265795,2433,0.145317394187346,0.0103478643769265,?,0.045,0.02,0,0.015631880228974,4684,1.15637847508009,-0.431587724057893,0.401993171485723,0.641681818181818,0.0201005025125628,Down
2,0.246902273072944,0.854425,?,?,?,0.242090958823699,-1.17508983771982,0.94824,0.235437087144467,0.92699,0.200626419802644,0.391025220664342,-0.632247839590301,?,0.211306012465822,0.307825843223867,?,0,1.49999511452727,0.257291557899398,0.169078947368421,0.0563204872986891,0.450674583846493,?,0.714198010259913,1.23242531027319,0.227844272472806,0.212713628988913,?,0.431173718271619,1.30561773354092,0.16783256187955,0.251272352400262,0.214791095245692,0.0181818181818182,0.210706068027128,0.199084299968581,0.474941676822842,0.320106129522691,0.0412371134020619,0.0798969072164948,-0.309685802012963,0.00519480519480519,0.0747422680412371,0.164228653978339,0.154052204461753,0.245524296675192,-0.835522172223583,?,68727,0.43218066836405,0.268542199488491,5480,0.260816399328251,0.00779220779220779,?,0,0.075,0.370563145553424,0.0311688311688312,2670,2.42012825655287,-0.131437511218014,0.526543918752848,0.0311842105263158,0,Down
2,2,0.35956,0.338221781882369,-1.24869731777481,1,0.239120517611138,-1.54012552821648,0.29748,0.156693122474248,0.330795,0.272137289921536,-0.350990640305321,2,-1.24869731777481,0.119106155693235,0.119447758183494,0.338221781882369,0.355171817526574,?,0.208022961705896,0.392552715654952,-0.828686905704822,0.0948934419226458,1,0.0867077456545581,0.71200811367544,0.0849999326981158,0.420700288444739,0,0.501245498175046,0.0658242901408924,0.685924383333813,0.14060736530436,0.178262834086754,0.00218579234972678,0.210706068027128,-0.0128154779378096,0.203546432924075,0.163532479212679,0.02356780275562,0.0358955765047136,-0.577077279454471,0.0029143897996357,0.0116026105873822,0.0821143269891695,0.19658891983399,0.370624323348971,?,0,12290,0.222994178724582,0.193792854565139,143,0.157814560359089,0.00109289617486339,0,0.055,0.005,0,0.000728597449908925,1200,1.75607917417362,0.115931892494744,0.305339686200573,0.453420127795527,0.0251256281407035,Up
1.74437204455768,1.347120163902,0.307395,-1.55156561500076,0.914910010754015,0,0.25496987178469,-1.44121752256147,0.033395,0.396889846842473,0.03983,0.213991941532706,0.611725162248761,-1.28810617947418,0.914910010754015,1.39178167552865,0.5318935182473,-1.55156561500076,0.124349864525523,1.77070004787095,0.125908634716727,0.269924496644295,1.22009947330697,0.574940205405948,0,1.79867653255055,1.73824603911183,0.343807513665586,0.331524896101953,7,0.818008181827002,1.67616578099189,0.248445052231145,0.463509235559864,0.159561437581016,0.00068073519400953,0.379270922448831,-1.00305835475077,1.89976670729137,0.533090129087002,0.029113067027759,0.014218009478673,-1.00962285970826,0.00340367597004765,0.00880162491536899,0.205285817472924,0.319817503885704,0.280808080808081,-0.630149925524339,?,122971,0.179108431352215,0.156228956228956,4626,0.341488056462275,0,7,0.055,0.01,0.370563145553424,0,2189,-0.104799905100549,-0.0216775631600151,0.23498248910303,0.189588926174497,0.0100502512562814,Down
-1.05049059237076,-0.651462546080875,0.203385,-4.29159173790683,0.0743449687294649,0,1.1686119123465,2,0.13214,1.01681250783094,0.134595,1.07830601858445,-3.03348114188017,-0.42495200555944,0.0642017395005492,2.31083150364583,1.36209768694018,-4.31836290904079,46.663438050837,-3.44790409050686,0.14233150011456,0.213185185185185,-0.479760565508158,11.8735419205711,0,9.9260297537049,-0.596958105585612,0.690137068236995,2.4747075790867,3,0.354228397779376,2,1.2213879341944,1.89697675886708,0.578945351070742,0,0.379270922448831,-0.908505835420944,6.78488109746917,0.873579953471603,0.0374220374220374,0.0498960498960499,0.0599572350881953,0.00630252100840336,0.0166320166320166,0.205285817472924,2.05777315000144,0.323045267489712,0.0320365553998361,0,3921,0.456190705495386,0.251028806584362,328,0.710967424869758,0.00420168067226891,2,0.09,0.055,13.3402732399233,0.00420168067226891,153,-2.76056878026851,-0.0425631855480086,0.163349081998348,0.228148148148148,0.0351758793969849,Up
-2,-1.82491774725746,0.50727,0.200471444591627,-0.362211802454515,1,0.700194654831743,?,0.456365,1.20313181135043,0.441995,0.669592850397294,-0.139111465983849,2,?,0.940311755472906,1.77368098119716,?,15.8106707748718,?,0.0875886154551141,0.232746666666667,0.214079578713847,0.0983316101082489,?,0,-0.92784406250772,0.922228837098427,0.845156829464877,0,0.913673120414805,-0.0882452745728389,1.67535513097462,1.69862768730589,0.75847407772489,0.00141043723554302,0.0842824272108511,0.0384728944792479,0.135697621949383,1.86398082500824,0.020979020979021,0.0377622377622378,-0.122797964791065,0.00282087447108604,0.034965034965035,0.0821143269891695,2.79901401586217,0.298196948682386,?,0,1932,0.109485769318893,0.234396671289875,138,1.19923818089298,0.00282087447108604,?,0.08,0.105,2.96450516442739,0.0126939351198872,112,1.18672294741088,-0.371058330713032,0.131756942891525,0.420973333333333,0.0452261306532663,Up
2,?,0.031885,-0.0216439866712314,1.07110203524147,0,0.473964917239244,2,0.14755,0.224130809073215,0.15776,0.37603976345204,1.03433811143222,-0.632247839590301,1.07110203524147,0.369028009695027,0.258283057297279,-0.0216439866712314,0,?,0.120434346250782,0.177020408163265,-0.152525196727859,0.0956097990584483,0,0.830801767037042,0.932321840064318,0.16942554152665,0.357198358113457,1,2,2,0,0.399746060297661,0.568513903303701,0.0131578947368421,0.29498849523798,-0.84036856693601,0,0.060179952350266,0.0303687635574837,0.0607375271149675,?,0.0131578947368421,0.0585683297180043,0.164228653978339,0.457282922222542,0.313304721030043,?,1,4531,0.335160518323141,0.231759656652361,1987,0.204436174315196,0.0043859649122807,1,0.03,0.065,0,0.0131578947368421,530,?,0.302756472264352,0.15585592851619,0.013469387755102,0.0050251256281407,Down
2,2,0.03535,-2.53068814308125,0.241855240304991,0,0.393002938493751,-0.247922698651054,0.10223,0.135442816776796,0.11378,0.170431337594646,-1.21667904245727,-0.84036856693601,0.241855240304991,0.132870139360302,0.24093397293256,-2.53068814308125,0,?,0.552903135060408,0.023890756302521,0.431173718271615,0.206048449814682,0,0.342094845250547,0.555921608372342,0.094325944122674,0.0857405479167267,1,-0.708515697283162,0.435252181685843,1.05175072111185,0,0.197821452246742,0.0109489051094891,0.505694563265108,0.0891907697701861,0.40709286584815,0,0.0216216216216216,0.0342342342342342,0.0487859517710038,0.00364963503649635,0.0594594594594595,0.903257596880864,0,0.259786476868327,?,2,2777,0.690036361253525,0.190391459074733,461,0.146859970486007,0.00547445255474453,1,0.035,0.045,0,0.0145985401459854,736,-1.51220235784967,0.0278841373688995,0.399187401639823,0.0911932773109244,0.0201005025125628,Down
